game_id,team_id_h,cluster_0h,cluster_1h,cluster_2h,cluster_3h,cluster_4h,cluster_5h,cluster_6h,cluster_7h,cluster_8h,cluster_9h,cluster_10h,cluster_11h,team_id_a,cluster_0a,cluster_1a,cluster_2a,cluster_3a,cluster_4a,cluster_5a,cluster_6a,cluster_7a,cluster_8a,cluster_9a,cluster_10a,cluster_11a
20300205,1610612759,0,0,1,0,1,5,1,0,1,2,1,0,1610612741,1,0,0,0,0,2,1,0,2,3,1,0
20300206,1610612762,0,0,1,0,1,2,2,0,1,4,0,0,1610612745,1,0,1,0,1,2,1,0,0,5,0,1
20300207,1610612756,1,0,1,0,0,1,1,0,0,6,1,0,1610612742,2,0,0,0,0,2,1,0,0,6,1,0
20300208,1610612747,0,0,0,0,0,3,1,0,0,5,1,1,1610612764,1,0,1,0,1,3,0,0,0,5,0,0
20300209,1610612754,0,0,1,0,0,3,1,0,0,5,0,1,1610612752,1,0,1,0,1,2,1,0,1,4,0,0
20300210,1610612746,1,0,2,0,0,2,0,0,1,5,0,1,1610612751,1,0,2,0,0,0,2,0,0,6,1,0
20300211,1610612738,0,0,2,0,0,3,1,0,1,4,0,1,1610612749,1,0,2,0,0,1,0,0,2,5,0,0
20300212,1610612737,2,0,1,0,1,1,1,0,0,5,1,0,1610612748,0,0,2,0,0,2,0,0,0,3,2,1
20300213,1610612753,1,0,0,0,0,1,2,0,1,6,0,1,1610612761,0,0,2,0,1,2,0,0,1,5,0,1
20300214,1610612765,0,0,3,0,1,1,0,0,0,5,0,2,1610612739,0,0,1,0,0,1,1,0,1,5,2,0
20300215,1610612754,0,0,1,0,0,3,1,0,0,5,0,1,1610612755,0,0,1,0,1,2,1,0,0,4,1,1
20300216,1610612763,0,0,2,0,0,2,1,0,1,4,1,0,1610612750,1,0,1,0,0,1,1,0,0,6,1,0
20300217,1610612743,1,0,2,0,2,2,0,0,0,3,1,1,1610612742,2,0,0,0,0,2,0,0,0,5,1,0
20300218,1610612762,0,0,1,0,1,3,2,0,1,3,0,0,1610612760,1,0,0,0,1,0,0,0,0,7,1,1
20300219,1610612756,1,0,1,0,0,1,1,0,0,6,1,0,1610612744,2,0,0,0,0,1,1,0,2,5,0,1
20300220,1610612758,1,0,0,0,0,2,2,0,1,4,1,0,1610612745,1,0,1,0,1,1,1,0,0,6,1,0
20300221,1610612757,1,0,1,0,0,0,1,0,2,5,1,0,1610612751,1,0,2,0,0,1,2,0,0,5,1,0
20300222,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612759,0,0,1,0,1,4,1,0,1,3,1,0
20300223,1610612752,2,0,0,0,1,2,1,0,1,5,0,0,1610612740,1,0,2,0,0,1,0,0,1,6,0,1
20300224,1610612755,0,0,2,0,0,2,1,0,1,4,0,1,1610612737,2,0,1,0,1,0,1,0,1,5,1,0
20300225,1610612764,1,0,1,0,0,3,0,0,0,6,0,0,1610612765,0,0,3,0,1,1,0,0,0,5,0,2
20300226,1610612748,0,0,2,0,0,2,0,0,0,3,2,1,1610612761,0,0,0,0,0,2,1,0,1,5,0,1
20300227,1610612739,0,0,1,0,0,1,1,0,1,5,2,0,1610612763,0,0,2,0,0,2,1,0,2,4,0,0
20300228,1610612742,2,0,0,0,0,1,1,0,0,5,1,0,1610612750,1,0,1,0,0,1,1,0,0,6,1,0
20300229,1610612749,1,0,2,0,0,2,0,0,1,5,0,0,1610612738,0,0,2,0,0,3,1,0,1,4,0,1
20300230,1610612760,1,0,0,0,1,0,0,0,0,7,1,2,1610612745,1,0,2,0,0,1,1,0,0,6,0,1
20300231,1610612746,1,0,2,0,0,2,0,0,1,5,0,1,1610612743,2,0,2,0,2,1,0,0,0,3,1,1
20300232,1610612744,2,0,0,0,0,1,1,0,2,5,0,1,1610612759,0,0,1,0,1,3,1,0,1,4,1,0
20300233,1610612758,1,0,0,0,0,2,2,0,1,4,1,0,1610612751,1,0,2,0,0,0,2,0,0,6,1,0
20300234,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612754,0,0,1,0,0,2,2,0,0,5,0,1
20300235,1610612738,0,0,2,0,0,3,1,0,1,4,0,1,1610612763,0,0,3,0,0,2,1,0,1,4,0,0
20300236,1610612752,2,0,0,0,1,1,1,0,1,6,0,0,1610612765,0,0,3,0,1,1,0,0,0,5,0,2
20300237,1610612741,0,0,2,0,0,1,1,0,2,5,1,0,1610612749,0,0,1,0,0,1,2,0,1,5,0,1
20300238,1610612762,0,0,1,0,1,3,2,0,1,3,0,0,1610612751,1,0,2,0,0,1,2,0,0,5,1,0
20300239,1610612756,1,0,2,0,0,1,2,0,0,5,1,0,1610612754,0,0,1,0,0,2,2,0,0,5,0,0
20300240,1610612746,1,0,1,0,0,2,0,0,1,5,0,1,1610612759,0,0,1,0,1,2,0,0,1,5,1,0
20300241,1610612755,0,0,2,0,0,2,1,0,1,4,0,1,1610612761,1,0,0,0,0,3,1,0,0,6,0,1
20300242,1610612753,1,0,0,0,0,1,2,0,1,6,0,1,1610612740,1,0,2,0,0,1,0,0,1,6,0,1
20300243,1610612737,2,0,1,0,1,0,1,0,1,5,1,0,1610612749,1,0,1,0,0,0,2,0,1,5,0,0
20300244,1610612742,2,0,0,0,0,1,1,0,0,5,1,0,1610612764,1,0,1,0,0,3,0,0,0,6,0,0
20300245,1610612743,2,0,2,0,1,1,0,0,0,3,1,1,1610612739,0,0,2,0,0,1,1,0,1,4,2,0
20300246,1610612761,1,0,0,0,0,3,1,0,0,6,0,1,1610612738,0,0,1,0,0,3,1,0,1,4,0,1
20300247,1610612751,1,0,2,0,0,1,2,0,0,5,1,0,1610612763,0,0,3,0,0,2,1,0,1,3,0,0
20300248,1610612765,0,0,2,0,1,1,0,0,0,5,0,2,1610612748,1,0,2,0,0,2,1,0,0,4,1,0
20300249,1610612740,1,0,0,0,0,1,2,0,1,6,0,1,1610612753,1,0,0,0,0,1,2,0,0,7,0,1
20300250,1610612745,1,0,2,0,0,0,1,0,0,5,0,1,1610612762,0,0,0,0,1,1,2,0,1,5,0,0
20300251,1610612759,0,0,1,0,1,2,1,0,1,5,1,0,1610612747,0,0,0,0,0,3,2,0,0,5,1,1
20300252,1610612756,1,0,2,0,0,1,2,0,0,4,1,0,1610612750,1,0,1,0,0,1,1,0,0,6,1,0
20300253,1610612757,1,0,1,0,0,0,1,0,1,6,1,0,1610612754,0,0,1,0,0,2,2,0,0,6,0,1
20300254,1610612760,2,0,0,0,1,0,0,0,0,7,1,1,1610612752,2,0,0,0,1,1,1,0,2,5,0,0
20300255,1610612746,1,0,1,0,0,2,0,0,1,4,0,1,1610612739,0,0,2,0,0,1,1,0,1,4,2,0
20300256,1610612744,1,0,0,0,0,2,2,0,1,5,1,0,1610612743,2,0,2,0,1,1,0,0,0,4,1,1
20300257,1610612755,0,0,0,0,1,3,1,0,1,3,0,1,1610612741,0,0,2,0,0,0,1,0,2,5,1,0
20300258,1610612742,1,0,0,0,0,1,2,0,0,6,1,0,1610612747,0,0,0,0,0,3,2,0,0,5,1,1
20300259,1610612761,1,0,0,0,0,3,1,0,0,6,0,1,1610612737,2,0,1,0,1,0,1,0,1,5,1,0
20300260,1610612738,0,0,2,0,0,3,1,0,1,4,0,1,1610612756,1,0,1,0,0,1,2,0,0,6,1,0
20300261,1610612751,1,0,2,0,0,0,2,0,0,6,1,0,1610612749,1,0,1,0,0,0,2,0,1,5,0,0
20300262,1610612748,1,0,2,0,0,2,1,0,0,4,1,0,1610612755,0,0,0,0,1,3,1,0,1,3,0,1
20300263,1610612753,1,0,0,0,0,2,2,0,0,6,0,1,1610612759,0,0,0,0,1,2,1,0,1,5,1,0
20300264,1610612740,1,0,1,0,0,2,1,0,0,6,0,1,1610612745,1,0,2,0,0,1,1,0,0,6,0,1
20300265,1610612763,0,0,3,0,0,2,1,0,2,3,0,0,1610612764,1,0,1,0,1,3,0,0,0,6,0,0
20300266,1610612743,2,0,2,0,2,1,0,0,0,3,1,1,1610612744,1,0,0,0,0,2,1,0,1,5,1,1
20300267,1610612762,0,0,0,0,1,3,2,0,1,4,0,0,1610612746,1,0,1,0,1,2,0,0,1,4,0,1
20300268,1610612757,1,0,1,0,0,0,1,0,1,7,1,0,1610612752,2,0,1,0,1,0,1,0,2,5,0,0
20300269,1610612758,1,0,0,0,0,2,2,0,1,5,1,0,1610612750,1,0,1,0,0,1,1,0,0,4,1,0
20300270,1610612760,2,0,0,0,1,0,0,0,0,7,1,1,1610612754,0,0,1,0,0,2,2,0,1,5,0,0
20300271,1610612751,1,0,2,0,0,0,2,0,0,6,1,0,1610612756,1,0,1,0,0,1,1,0,0,6,1,0
20300272,1610612748,1,0,2,0,0,2,1,0,0,4,1,0,1610612759,0,0,0,0,1,2,1,0,1,5,1,0
20300273,1610612739,0,0,2,0,0,1,1,0,1,4,2,0,1610612737,2,0,1,0,1,0,1,0,0,6,1,0
20300274,1610612741,0,0,2,0,0,1,1,0,1,4,1,0,1610612740,1,0,0,0,0,2,2,0,0,4,0,1
20300275,1610612749,0,0,1,0,0,0,2,0,1,6,0,1,1610612764,1,0,1,0,1,3,0,0,0,6,0,0
20300276,1610612742,1,0,0,0,0,1,2,0,0,6,1,0,1610612753,1,0,0,0,0,1,2,0,0,7,0,1
20300277,1610612745,1,0,2,0,0,2,1,0,0,5,0,1,1610612765,0,0,3,0,1,1,0,0,0,5,0,2
20300278,1610612744,2,0,0,0,0,2,1,0,1,5,1,0,1610612752,1,0,1,0,1,1,1,0,2,4,0,0
20300279,1610612746,1,0,1,0,1,2,0,0,1,4,0,1,1610612750,1,0,1,0,0,1,1,0,0,5,1,0
20300280,1610612761,0,0,0,0,0,2,1,0,0,7,1,1,1610612760,2,0,0,0,1,1,0,0,0,6,1,1
20300281,1610612763,0,0,3,0,0,2,1,0,2,3,0,0,1610612757,1,0,1,0,0,1,1,0,1,6,1,0
20300282,1610612743,2,0,2,0,2,1,0,0,0,3,1,1,1610612738,0,0,2,0,0,2,1,0,1,5,0,1
20300283,1610612758,1,0,0,0,0,2,2,0,1,5,1,0,1610612754,0,0,1,0,0,2,2,0,1,5,0,1
20300284,1610612747,0,0,0,0,0,3,1,0,0,5,1,1,1610612762,0,0,0,0,1,3,2,0,2,4,0,0
20300285,1610612753,1,0,0,0,0,1,2,0,0,7,0,1,1610612756,1,0,1,0,0,1,1,0,0,7,1,0
20300286,1610612740,1,0,0,0,0,2,2,0,0,6,0,1,1610612749,0,0,1,0,0,0,2,0,1,6,0,1
20300287,1610612741,0,0,2,0,0,1,1,0,1,5,1,0,1610612759,0,0,0,0,1,2,1,0,1,5,1,0
20300288,1610612762,0,0,0,0,1,3,2,0,1,4,0,0,1610612738,0,0,2,0,0,1,0,0,1,6,0,1
20300289,1610612739,0,0,1,0,0,1,2,0,1,5,2,0,1610612761,0,0,0,0,0,2,1,0,0,7,1,1
20300290,1610612754,0,0,1,0,0,1,2,0,1,5,0,1,1610612764,1,0,1,0,1,3,0,0,0,6,0,0
20300291,1610612751,1,0,2,0,0,0,2,0,0,6,1,0,1610612760,2,0,1,0,0,0,0,0,1,6,1,1
20300292,1610612748,1,0,2,0,0,1,1,0,0,6,1,0,1610612756,1,0,1,0,0,1,1,0,0,7,1,0
20300293,1610612737,1,0,1,0,1,0,1,0,1,5,1,0,1610612743,2,0,2,0,1,1,0,0,0,4,1,1
20300294,1610612765,0,0,3,0,1,2,0,0,0,2,0,2,1610612755,0,0,0,0,1,3,1,0,1,3,0,0
20300295,1610612750,1,0,2,0,0,1,1,0,0,5,1,0,1610612744,2,0,0,0,0,2,1,0,1,5,1,0
20300296,1610612745,1,0,1,0,1,2,1,0,0,5,0,1,1610612757,1,0,1,0,0,1,1,0,1,6,1,0
20300297,1610612758,1,0,0,0,0,1,2,0,1,4,1,0,1610612746,1,0,2,0,1,1,0,0,1,4,0,1
20300298,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612752,1,0,1,0,1,1,1,0,2,4,0,0
20300299,1610612738,0,0,2,0,0,1,1,0,1,6,0,1,1610612760,3,0,1,0,0,0,0,0,1,6,1,0
20300300,1610612764,1,0,1,0,1,3,0,0,0,6,0,0,1610612753,1,0,0,0,0,2,2,0,0,6,0,1
20300301,1610612749,0,0,0,0,1,0,2,0,1,6,0,1,1610612744,2,0,0,0,0,2,1,0,1,5,1,0
20300302,1610612763,0,0,3,0,0,2,1,0,3,2,0,0,1610612737,2,0,1,0,1,0,1,0,1,5,1,0
20300303,1610612759,0,0,0,0,1,2,1,0,1,5,1,0,1610612757,1,0,1,0,0,0,1,0,1,7,1,0
20300304,1610612762,0,0,0,0,1,3,2,0,1,4,0,0,1610612752,1,0,1,0,1,1,1,0,2,4,0,0
20300305,1610612746,1,0,2,0,1,2,0,0,1,4,0,1,1610612742,1,0,0,0,0,1,3,0,0,6,1,0
20300306,1610612739,0,0,1,0,0,1,2,0,1,5,2,0,1610612765,0,0,3,0,1,2,0,0,0,4,0,2
20300307,1610612745,1,0,1,0,1,1,1,0,0,6,0,1,1610612759,0,0,0,0,1,2,1,0,1,5,1,0
20300308,1610612756,1,0,1,0,0,1,1,0,0,5,1,0,1610612740,1,0,0,0,0,1,2,0,1,6,0,1
20300309,1610612755,0,0,0,0,1,4,1,0,0,3,1,1,1610612743,2,0,1,0,1,1,0,0,0,5,1,1
20300310,1610612764,1,0,1,0,1,3,0,0,0,5,0,1,1610612750,1,0,1,0,0,1,1,0,0,5,1,0
20300311,1610612738,0,0,2,0,0,2,1,0,1,5,0,1,1610612761,0,0,0,0,0,2,1,0,0,7,1,1
20300312,1610612748,1,0,2,0,0,1,1,0,0,6,1,0,1610612763,0,0,3,0,0,2,1,0,3,2,0,0
20300313,1610612754,0,0,1,0,0,2,2,0,1,5,0,1,1610612737,2,0,1,0,1,0,1,0,1,4,1,0
20300314,1610612753,1,0,0,0,0,2,2,0,0,6,0,1,1610612751,1,0,2,0,0,0,2,0,0,6,1,0
20300315,1610612765,0,0,3,0,1,2,0,0,0,4,1,1,1610612760,3,0,1,0,0,0,0,0,0,7,1,0
20300316,1610612749,0,0,0,0,1,0,2,0,2,5,0,1,1610612741,0,0,2,0,0,0,1,0,2,4,1,0
20300317,1610612762,0,0,0,0,1,3,2,0,2,4,0,0,1610612758,0,0,0,0,0,2,2,0,1,3,1,1
20300318,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612742,0,0,0,0,0,1,3,0,0,6,1,0
20300319,1610612744,2,0,0,0,0,2,1,0,0,5,1,0,1610612740,1,0,0,0,0,2,2,0,0,6,0,1
20300320,1610612752,2,0,1,0,1,1,0,0,2,4,0,0,1610612743,1,0,1,0,1,2,0,0,0,5,1,1
20300321,1610612737,2,0,1,0,1,0,1,0,0,5,1,0,1610612753,0,0,0,0,0,2,2,0,0,6,0,1
20300322,1610612739,0,0,1,0,0,1,2,0,1,5,2,0,1610612738,0,0,2,0,0,1,1,0,1,6,0,1
20300323,1610612763,0,0,3,0,0,2,1,0,2,2,1,0,1610612751,1,0,1,0,0,0,2,0,0,6,1,0
20300324,1610612741,0,0,2,0,0,0,1,0,2,4,1,0,1610612754,0,0,1,0,0,2,2,0,1,5,0,1
20300325,1610612759,0,0,0,0,1,3,1,0,1,4,1,0,1610612745,1,0,1,0,1,2,1,0,0,5,0,1
20300326,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612747,0,0,0,0,0,3,2,0,0,5,1,1
20300327,1610612746,1,0,2,0,1,2,0,0,1,4,0,1,1610612756,1,0,1,0,0,1,1,0,0,7,1,0
20300328,1610612761,0,0,0,0,0,2,1,0,0,7,1,1,1610612748,1,0,2,0,0,1,1,0,0,6,1,0
20300329,1610612760,3,0,1,0,0,0,0,0,1,6,1,0,1610612749,1,0,1,0,1,0,1,0,1,6,0,1
20300330,1610612755,0,0,0,0,1,4,1,0,0,3,1,0,1610612762,0,0,0,0,1,3,2,0,2,3,0,0
20300331,1610612752,2,0,2,0,1,1,0,0,2,4,0,0,1610612764,1,0,1,0,1,3,0,0,0,5,0,0
20300332,1610612758,1,0,0,0,0,0,2,0,1,5,1,1,1610612756,1,0,1,0,0,1,1,0,0,7,1,0
20300333,1610612738,0,0,1,0,0,0,1,0,1,5,0,1,1610612750,1,0,1,0,0,1,1,0,0,6,1,0
20300334,1610612754,0,0,1,0,0,2,2,0,1,5,0,1,1610612739,0,0,0,0,0,1,2,0,1,4,0,1
20300335,1610612742,0,0,0,0,0,1,3,0,0,5,1,0,1610612761,0,0,0,0,0,2,1,0,0,7,1,1
20300336,1610612759,0,0,0,0,1,3,1,0,0,4,2,0,1610612763,0,0,2,0,0,2,1,0,3,3,0,0
20300337,1610612746,1,0,2,0,0,2,1,0,1,4,0,1,1610612740,1,0,0,0,0,1,2,0,1,6,0,1
20300338,1610612764,1,0,1,0,1,3,0,0,0,5,0,0,1610612762,0,0,0,0,1,3,2,0,2,3,0,0
20300339,1610612752,2,0,2,0,1,1,0,0,2,4,0,0,1610612744,2,0,0,0,0,2,1,0,1,4,1,0
20300340,1610612748,1,0,2,0,0,1,1,0,0,6,1,0,1610612737,2,0,1,0,1,0,1,0,0,5,1,0
20300341,1610612750,0,0,1,0,0,1,1,0,0,6,2,0,1610612745,1,0,2,0,0,2,1,0,0,5,0,1
20300342,1610612763,0,0,2,0,0,2,1,0,3,3,0,0,1610612758,0,0,0,0,0,1,2,0,1,5,1,1
20300343,1610612741,0,0,2,0,0,1,0,0,1,5,1,0,1610612753,0,0,0,0,0,2,2,0,0,6,0,1
20300344,1610612743,1,0,1,0,1,2,0,0,0,5,1,1,1610612740,1,0,0,0,0,1,2,0,1,6,0,1
20300345,1610612756,1,0,1,0,0,1,1,0,0,7,1,0,1610612760,3,0,0,0,1,1,0,0,1,5,1,0
20300346,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612749,1,0,0,0,1,0,2,0,1,6,0,1
20300347,1610612755,0,0,0,0,1,4,1,0,0,3,1,0,1610612748,1,0,2,0,0,1,1,0,0,6,1,0
20300348,1610612739,0,0,1,0,0,2,2,0,1,4,1,0,1610612745,1,0,2,0,0,2,1,0,0,5,0,1
20300349,1610612754,0,0,1,0,0,2,2,0,1,5,0,1,1610612753,0,0,0,0,0,2,2,0,0,6,0,1
20300350,1610612751,1,0,2,0,0,0,2,0,0,6,1,0,1610612762,0,0,0,0,1,3,2,0,2,2,0,0
20300351,1610612737,2,0,1,0,1,0,1,0,0,5,1,0,1610612744,2,0,0,0,1,2,0,0,1,5,1,0
20300352,1610612765,0,0,3,0,1,1,0,0,0,5,1,1,1610612741,0,0,2,0,0,1,0,0,1,5,1,0
20300353,1610612738,0,0,2,0,0,1,1,0,1,5,1,1,1610612742,0,0,0,0,0,1,3,0,0,5,1,0
20300354,1610612759,0,0,1,0,1,3,1,0,0,4,2,0,1610612761,0,0,0,0,0,2,1,0,0,7,1,1
20300355,1610612760,3,0,0,0,1,1,0,0,1,5,1,0,1610612743,1,0,1,0,1,2,0,0,0,5,1,1
20300356,1610612746,1,0,2,0,0,2,1,0,1,4,0,1,1610612749,1,0,0,0,1,0,2,0,1,6,0,1
20300357,1610612750,0,0,1,0,0,1,1,0,0,6,2,0,1610612742,0,0,0,0,0,1,3,0,0,5,1,0
20300358,1610612740,1,0,0,0,0,1,2,0,1,6,0,1,1610612758,1,0,0,0,0,0,2,0,1,5,1,1
20300359,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612756,1,0,1,0,0,1,1,0,0,7,1,0
20300360,1610612755,0,0,0,0,1,3,1,0,2,4,0,0,1610612739,0,0,1,0,0,2,2,0,1,5,0,1
20300361,1610612753,0,0,0,0,0,2,2,0,0,6,0,1,1610612744,2,0,1,0,1,2,0,0,1,4,1,0
20300362,1610612761,0,0,0,0,0,2,1,0,0,7,1,1,1610612752,2,0,2,0,1,1,0,0,2,4,0,0
20300363,1610612738,0,0,2,0,0,1,1,0,1,5,1,1,1610612762,0,0,0,0,1,3,2,0,2,3,0,0
20300364,1610612751,1,0,1,0,0,0,2,0,0,6,1,0,1610612764,1,0,1,0,1,4,0,0,0,3,0,0
20300365,1610612737,2,0,1,0,1,0,1,0,0,5,1,0,1610612758,1,0,0,0,0,0,2,0,1,5,1,1
20300366,1610612754,0,0,1,0,0,2,2,0,0,6,0,1,1610612765,0,0,3,0,1,2,0,0,0,3,1,1
20300367,1610612763,0,0,3,0,0,2,1,0,4,2,0,0,1610612748,1,0,2,0,0,1,1,0,0,6,1,0
20300368,1610612745,1,0,2,0,0,2,1,0,0,5,0,1,1610612746,1,0,2,0,0,1,1,0,1,5,0,1
20300369,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612743,1,0,1,0,1,2,0,0,0,5,1,1
20300370,1610612760,3,0,0,0,1,1,0,0,1,5,0,0,1610612759,0,0,1,0,1,3,1,0,0,4,2,0
20300371,1610612752,2,0,2,0,1,1,0,0,2,4,0,0,1610612737,1,0,1,0,1,0,1,0,1,4,1,0
20300372,1610612740,1,0,0,0,0,1,2,0,1,5,0,1,1610612763,0,0,2,0,0,2,1,0,4,3,0,0
20300373,1610612750,0,0,1,0,0,1,1,0,0,6,2,0,1610612754,0,0,1,0,0,2,2,0,0,5,0,1
20300374,1610612741,0,0,2,0,0,1,0,0,1,6,1,0,1610612739,0,0,1,0,0,2,2,0,1,5,0,1
20300375,1610612749,1,0,0,0,1,1,2,0,2,4,0,1,1610612751,1,0,1,0,0,0,2,0,0,5,1,0
20300376,1610612742,0,0,0,0,0,1,3,0,0,5,1,0,1610612746,1,0,2,0,0,1,1,0,1,4,0,1
20300377,1610612743,1,0,1,0,1,2,0,0,0,5,1,1,1610612760,3,0,0,0,1,0,0,0,1,5,0,0
20300378,1610612756,1,0,1,0,0,1,1,0,0,7,1,0,1610612745,1,0,1,0,1,2,1,0,0,5,0,1
20300379,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612759,0,0,1,0,1,3,1,0,0,4,2,0
20300380,1610612761,0,0,0,0,0,2,1,0,0,7,1,1,1610612753,0,0,0,0,0,3,2,0,0,5,0,1
20300381,1610612738,0,0,2,0,0,1,1,0,1,5,1,1,1610612755,0,0,0,0,1,3,1,0,1,4,1,0
20300382,1610612748,1,0,2,0,0,1,1,0,0,5,1,0,1610612744,2,0,0,0,1,3,0,0,1,4,1,0
20300383,1610612765,0,0,3,0,1,2,0,0,0,4,1,1,1610612762,0,0,0,0,1,3,2,0,2,3,0,0
20300384,1610612758,1,0,0,0,0,0,2,0,1,5,1,1,1610612757,1,0,2,0,0,0,1,0,1,5,1,0
20300385,1610612747,0,0,0,0,0,3,2,0,0,5,1,1,1610612756,1,0,1,0,0,1,1,0,0,6,1,0
20300386,1610612755,0,0,0,0,1,2,1,0,1,4,1,0,1610612753,0,0,0,0,0,3,2,0,1,4,0,1
20300387,1610612741,0,0,2,0,0,1,0,0,1,6,1,0,1610612762,0,0,0,0,1,3,2,0,2,3,0,0
20300388,1610612743,1,0,1,0,0,1,0,0,0,6,1,1,1610612763,0,0,0,0,0,2,1,0,4,3,0,0
20300389,1610612739,0,0,1,0,0,1,2,0,1,6,0,1,1610612740,1,0,0,0,0,1,2,0,1,6,0,1
20300390,1610612752,2,0,2,0,1,1,0,0,2,4,0,0,1610612750,0,0,1,0,0,1,1,0,0,7,2,0
20300391,1610612751,1,0,1,0,0,0,2,0,0,6,1,0,1610612741,0,0,2,0,0,1,0,0,1,6,1,0
20300392,1610612748,1,0,2,0,0,1,1,0,0,4,1,0,1610612764,1,0,1,0,1,3,0,0,0,5,0,0
20300393,1610612737,2,0,1,0,1,0,1,0,1,5,1,0,1610612738,0,0,2,0,0,1,1,0,1,5,1,1
20300394,1610612749,2,0,0,0,1,1,2,0,1,5,0,0,1610612765,0,0,2,0,1,2,0,0,0,4,1,1
20300395,1610612745,1,0,1,0,1,2,1,0,0,5,0,1,1610612754,0,0,1,0,0,2,2,0,0,6,0,1
20300396,1610612759,0,0,1,0,1,3,1,0,0,4,2,0,1610612746,1,0,2,0,0,1,1,0,1,5,0,1
20300397,1610612758,1,0,0,0,0,0,2,0,1,5,1,1,1610612763,0,0,1,0,0,2,1,0,4,3,0,0
20300398,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612742,1,0,0,0,0,2,3,0,0,4,1,0
20300399,1610612760,3,0,0,0,1,1,0,0,1,4,0,0,1610612756,1,0,1,0,0,2,1,0,0,6,1,0
20300400,1610612744,2,0,1,0,1,2,0,0,1,3,1,0,1610612747,0,0,0,0,0,3,1,0,0,5,1,1
20300401,1610612753,0,0,0,0,0,3,2,0,1,4,0,1,1610612739,0,0,1,0,0,1,2,0,1,6,0,1
20300402,1610612758,1,0,0,0,0,0,2,0,1,6,1,0,1610612742,2,0,0,0,0,2,2,0,0,5,1,0
20300403,1610612747,0,0,0,0,0,3,1,0,0,5,1,1,1610612745,1,0,1,0,1,2,1,0,0,5,0,1
20300404,1610612764,1,0,1,0,1,3,0,0,0,5,0,0,1610612748,1,0,2,0,0,1,1,0,0,6,1,0
20300405,1610612739,0,0,1,0,0,1,2,0,1,6,0,1,1610612741,0,0,2,0,0,1,0,0,1,6,1,0
20300406,1610612740,1,0,0,0,0,0,2,0,1,6,0,1,1610612737,2,0,1,0,1,0,1,0,1,5,1,0
20300407,1610612765,0,0,2,0,1,2,0,0,0,5,1,1,1610612751,1,0,1,0,0,0,2,0,0,6,1,0
20300408,1610612763,0,0,2,0,0,2,1,0,4,3,0,0,1610612752,1,0,2,0,1,1,1,0,2,4,0,0
20300409,1610612749,1,0,0,0,2,0,2,0,2,4,0,1,1610612754,0,0,1,0,0,2,2,0,0,6,0,1
20300410,1610612759,0,0,1,0,1,3,1,0,0,4,2,0,1610612753,0,0,0,0,0,3,2,0,1,5,0,1
20300411,1610612743,1,0,1,0,1,1,0,0,0,6,1,1,1610612745,1,0,1,0,1,2,1,0,0,5,0,1
20300412,1610612762,0,0,0,0,0,3,2,0,2,3,0,0,1610612761,0,0,0,0,0,2,1,0,1,6,1,1
20300413,1610612756,1,0,1,0,0,2,1,0,0,6,1,0,1610612738,0,0,2,0,0,1,1,0,1,5,1,1
20300414,1610612746,1,0,2,0,0,1,1,0,1,5,0,1,1610612755,0,0,0,0,1,3,1,0,1,4,1,0
20300415,1610612744,2,0,1,0,1,2,0,0,1,3,1,0,1610612758,1,0,0,0,0,0,2,0,1,6,1,1
20300416,1610612757,1,0,2,0,0,0,1,0,1,6,1,0,1610612750,0,0,1,0,0,1,1,0,0,6,2,0
20300417,1610612737,2,0,1,0,1,0,1,0,1,5,1,0,1610612765,0,0,2,0,1,2,0,0,0,5,1,1
20300418,1610612748,1,0,2,0,0,1,1,0,0,6,0,0,1610612752,1,0,2,0,1,1,1,0,2,4,0,0
20300419,1610612754,0,0,1,0,0,2,2,0,0,5,1,0,1610612751,1,0,1,0,0,0,2,0,0,5,1,0
20300420,1610612741,0,0,2,0,0,1,0,0,1,6,1,0,1610612764,1,0,1,0,1,3,0,0,0,5,0,0
20300421,1610612742,1,0,0,0,0,1,3,0,0,4,1,0,1610612763,0,0,2,0,0,2,1,0,4,3,0,0
20300422,1610612760,3,0,0,0,1,1,0,0,2,4,0,1,1610612750,0,0,1,0,0,1,1,0,0,6,2,0
20300423,1610612746,1,0,2,0,0,1,1,0,1,5,0,1,1610612761,0,0,0,0,0,2,1,0,1,5,1,1
20300424,1610612739,0,0,1,0,0,2,2,0,1,5,0,1,1610612757,1,0,2,0,0,0,1,0,1,5,1,0
20300425,1610612759,0,0,1,0,1,3,1,0,0,4,2,0,1610612749,1,0,1,0,2,0,2,0,2,3,0,1
20300426,1610612756,1,0,1,0,0,2,1,0,0,6,1,0,1610612755,1,0,0,0,1,3,1,0,0,3,1,0
