,player_id,player_name,game_id,home_team_id,visitor_team_id,season,team_id,played,mpg,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11
300,2061,Dan Langhi,304502991,24159191235,24159191221,30045,24159191195,15,35.11121720871721,4.481646131646132,13.722344322344322,1.3906630341880337,0.3892607392607391,0.45592740592740577,0.3892607392607391,6.6364579864579865,6.6364579864579865,3.318228993228993,0.0,7.521353646353646,7.521353646353646,0.0,0.0,0.0,3.636457986457986,10.047072372072373,15.989010989010989,131,0,0,0,0,0,1,0,0,0,14,0,0
301,2063,Jake Voskuhl,8076247004,632970812701,632970812618,788160,632970814169,393,4778.2612490708,532.7940058451396,1132.406154927379,137.87191755613998,1.016528546699293,3.208149134454794,1.016528546699293,378.72723504974147,531.1344821720397,126.69088135933218,410.6442633347056,763.3439959837907,1173.9882593184964,198.78506112046807,123.79884533753034,115.7870593531085,256.1853952223346,928.3723389472261,1445.33177528672,2858,0,0,97,0,0,0,0,0,0,296,0,0
302,2067,Eddie House,12435674631,969588875158,969588875053,1207953,969588873762,602,9681.109033728506,1636.83682014928,3997.2236215979933,212.43563734145908,711.9596779177442,1767.7521224480452,187.53353298212664,287.8101576221707,336.7359718503666,137.87626868230808,141.85577430308248,870.5821991744365,1012.4379734775189,904.8062085858893,385.2364969823371,53.6525678260092,425.8052873870611,729.0978682127484,4273.443475838475,4369,1,0,0,0,0,260,0,0,0,341,0,0
303,2072,Michael Redd,9913379899,774704733073,774704733132,964931,774704732668,481,16073.162948104085,3657.6188651778416,8230.053996509065,207.11988254976455,814.5641228442424,2224.367902762925,160.50137756752534,2338.3138793536896,2768.9661395877515,355.5171087528257,513.6870222821337,1486.6046371409,2000.2916594230335,1206.922455687196,460.08554723000924,48.08720544667537,868.801691871612,818.7129582176948,10468.115732553615,4136,83,0,0,0,0,40,0,0,0,1,0,357
304,2073,Brian Cardinal,11638443786,905164366308,905164366571,1127981,905164366582,562,6830.684773004606,766.684501726994,1817.3818879338285,151.23090635692924,258.02562950156334,677.2076901594027,111.51800065723354,637.7780476414603,731.7525421582767,170.9559333235055,316.37220217508263,837.9616470143525,1154.333849189435,506.9469678391021,312.6337239841398,78.06273603523506,359.95696836350857,969.1340375523573,2429.1726805970115,4342,0,0,0,0,0,179,0,0,0,383,0,0
305,2074,Jabari Smith,2847994447,225485785428,225485785471,280479,225485785707,140,520.4558767997052,61.51254843856493,157.95326142931262,19.611522864176223,0.6525472730114064,3.790875461227229,0.6525472730114064,35.289418152384854,53.48778172681148,11.42408345522554,27.515991840927686,68.44734452352886,95.96333636445655,33.013173310944694,16.395076812674226,15.53686726045223,28.488573982344302,83.09459816119173,158.96706230252613,1260,0,0,0,0,0,0,0,0,0,140,0,0
306,2078,Jason Hart,8800362821,689342258807,689342258743,858401,689342260057,428,5622.020659769826,654.3131765161174,1577.0971612479443,120.12677660616278,64.22723435508937,200.14408866226532,32.47815813904221,349.77931207079985,450.10659500059825,126.18848028524991,77.87904399632755,545.547910209134,623.4269542054616,832.0991782735146,264.79960109008925,38.63584363781594,281.54716997230634,559.7140945969052,1722.632899458124,3689,0,0,0,0,0,21,0,0,79,328,0,0
307,2079,Kaniel Dickens,757020202,59592671753,59592671777,74170,59592671716,37,94.61151805107897,11.267592308534521,22.139359963986806,7.203007932967302,3.344094335800662,9.450474641189597,2.6627855391858253,6.565003981710308,10.766590205531974,3.282501990855153,9.686527522704733,6.875241219093986,16.56176874179872,1.224439082114637,1.6091485192153783,1.4918383495139043,4.212323329029655,11.856321461556877,32.444282934580016,333,0,0,0,0,0,0,0,0,0,37,0,0
308,2081,Ernest Brown,20301176,1610612738,1610612737,2003,1610612738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,1,0,0
309,2091,Daniel Santiago,2419467635,191662917316,191662917234,238394,191662917131,119,1148.658240639685,131.8610848369534,272.7206763455941,36.150876786575125,0.0,0.0,0.0,96.98082206264314,142.31434024839584,33.12703599796909,56.34515885742928,152.5894820806155,208.9346409380448,40.84447751376245,31.25897133695718,28.033970145505887,51.242709972895746,157.50321546058098,360.70299173654996,1064,0,0,1,0,0,0,0,0,0,118,0,0
310,2098,Slava Medvedenko,3692224215,291520907395,291520907506,362721,291520906897,181,2203.207053380751,427.31170668629255,914.3671529932494,59.944049072824825,0.28048780487804853,5.7653066861503275,0.28048780487804853,140.33088715443128,186.07256275620293,45.49001786223754,226.0294471582836,328.61922535253603,554.6486725108197,94.61281125677792,61.31730114456826,28.31169337245833,93.54041003978688,330.537249410514,995.2347883318945,1265,0,0,52,0,0,0,0,0,0,129,0,0
311,2109,Eddie Gill,4196139022,330175614305,330175614377,410960,330175614585,205,1582.6074033543557,130.14883633242042,382.3357731426275,35.548361024061684,50.58808218438097,161.2670109736056,27.182606516745036,127.36744944198573,149.17300174227685,50.56764274668013,25.236650804495707,147.7773211692127,173.0139719737084,142.5858385010992,92.38102411226522,9.828012250596299,98.44310857840914,164.58242395712736,438.25320429120757,1837,0,0,0,0,0,2,0,0,0,203,0,0
312,2124,Malik Allen,11011940417,853624757130,853624756891,1063516,853624755768,530,4962.206015496016,739.0132843136819,1664.9359856766123,158.10875632124564,2.785481955571268,10.06146810432164,2.785481955571268,162.53182253288313,214.81864140080995,73.860439446976,340.4597189054778,619.8180733014784,960.2777922069562,178.05725589616446,102.53487629029505,141.95984120009797,212.60230650547652,686.9832578785868,1643.3438731158183,4758,0,0,0,0,0,3,0,0,0,527,0,0
313,2137,Ime Udoka,7221812885,560493238555,560493238574,698616,560493239776,348,5837.232016163173,651.9144104820098,1535.2283878214932,117.39775263382329,228.27124716160884,627.6854649956509,87.4102450160748,201.35613013305232,288.06223520310954,78.14164312022747,222.32282251620725,717.0994234977285,939.4222460139357,316.108332606814,211.53713806486948,57.1306097393338,236.22913466581306,552.9989009821466,1733.4561982586806,2809,0,0,1,0,0,79,0,0,0,268,0,0
314,2198,Kwame Brown,12608387009,974420716698,974420716819,1214480,974420719252,605,11355.220275288273,1323.4015304422815,2614.7967613548462,237.07013735693758,3.0952295044269187,7.221680547277639,3.0952295044269187,864.7685232044101,1543.364723415854,199.16938615396455,969.2479782870167,1977.8619340664134,2947.10991235343,513.8008506548812,284.0037673771534,287.3857215329648,703.4080706356201,1195.7877063438548,3514.6668135933996,3215,0,0,305,0,0,8,21,0,0,271,0,0
315,2199,Tyson Chandler,20856472100,1597727847390,1597727847259,1994159,1597727845123,992,26055.71484900839,3158.1323581856095,5257.567153886656,580.8078560898045,0.0,10.95936418190334,0.0,2136.586196238837,3256.949373884568,493.10343334530603,3235.1739881025887,6371.14983530107,9606.32382340366,837.8159552231407,561.9577587185722,1160.0204304376866,1421.9752723622703,2856.5853474371315,8452.850912610056,3463,0,0,263,0,720,0,8,0,0,1,0,0
316,2200,Pau Gasol,22367734345,1713691968409,1713691968152,2138871,1713691968938,1064,33621.646685476866,7017.176694348799,13873.041683448568,534.5783231999798,173.61051647423767,457.02744306794546,94.50934379434227,4124.962336228353,5444.502853424059,736.9430576415484,2719.6056300501414,7214.509953545053,9934.115583595194,3457.199203310336,540.6797553195622,1667.5378859421019,2264.2149500140417,2258.9014130572423,18332.92624140019,6273,0,0,0,0,1,109,954,0,0,0,0,0
317,2201,Eddy Curry,8979052053,702227158926,702227158837,874588,702227158154,436,10364.04491264275,2180.013508321417,4059.8226325124997,209.180067691366,1.9991173030360572,1.9991173030360572,1.9991173030360572,1491.1679581037129,2310.768531135479,241.54685992700516,779.5214851878997,1516.6381261891997,2296.1596113770993,254.64603848267032,133.0591234426467,309.8220672541229,1034.2599443321596,1281.5737603162968,5853.194092049582,2601,0,0,51,0,0,0,322,0,0,63,0,0
318,2202,Jason Richardson,14681928364,1135481989934,1135481989955,1415215,1135481990211,705,22868.345502547658,4771.962365617621,10717.557445103294,302.51325136490084,1390.044622134001,3754.207001853186,234.37119829261147,1670.8752487365314,2372.336129310739,384.83396331512694,845.2028878799243,2853.0799342636524,3698.2828221435766,1848.8527923854904,804.8704700785081,322.01299309740824,1233.8034615331644,1598.8157449392268,12604.844602105773,2672,423,0,0,0,0,68,2,0,0,6,0,206
319,2203,Shane Battier,17312498786,1335197970900,1335197971038,1664520,1335197970981,829,24568.26318225602,2389.4395075548923,5465.41113833125,357.5734794981938,1080.8002657517138,2807.581775267712,285.5356591275012,935.0445832748553,1248.0447600750094,310.58819261368035,1002.9574517528173,2413.1588582211025,3416.1163099739197,1414.4468394647931,789.2703570786226,747.376360908501,664.5752883224283,1830.0105374418986,6794.723864136354,4801,0,0,0,0,0,665,0,0,0,164,0,0
320,2204,Eddie Griffin,3665399599,288299682403,288299682398,358853,288299682250,179,3266.4922665975437,448.4386637212186,1172.811507400663,60.85503964982065,136.39642385420157,417.74415160067656,36.66197955272435,124.22433008573971,182.4601428098231,49.445745487663046,299.2327044229744,727.4041744080938,1026.6368788310683,119.14786409917089,54.61163702423293,294.9413323173898,126.65011063511844,294.5632659150002,1157.4980813823784,1276,0,0,1,0,0,82,0,0,0,96,0,0
321,2205,DeSagana Diop,13561776899,1050119513552,1050119513641,1308614,1050119513124,652,7687.768742126139,475.9802538283837,1084.7503095533111,184.20013249476818,0.999999999999999,5.565369684147296,0.999999999999999,174.879166535601,358.76378206271943,74.65457570504837,814.3523885467465,1295.8658655504166,2110.218254097163,238.2015635508376,210.85221641524998,588.1254516448407,306.9156910089792,1158.242175592694,1127.8396741923684,5652,0,0,28,0,4,0,0,0,0,620,0,0
322,2206,Rodney White,3317097649,262529877874,262529877813,326570,262529877136,163,1753.735482238324,367.4872316383085,822.5911053728477,51.66147665341261,62.45485018264833,153.00726872058482,32.635085635887464,117.51116761799223,163.6488084536228,39.93529988496681,79.18152203808195,215.34263142338588,294.52415346146785,111.09180746694294,66.00157975003361,40.91829207859829,138.23062850621847,180.38360190197147,914.9404810772576,1455,0,0,0,0,0,3,0,0,0,160,0,0
323,2207,Joe Johnson,23526074104,1805496891556,1805496891735,2253054,1805496888579,1121,40438.252416869866,7345.895583039547,16596.98167090584,482.5890658816951,1868.3362957352313,5018.4139773248935,390.56673814618,2676.04677849658,3340.1395293860146,691.6254928726968,965.825838617878,3635.579662582459,4601.405501200337,4689.408045938716,981.480980958961,231.27056524172073,2313.4491142082493,2031.7985079953412,19236.174240310906,5008,592,0,0,0,0,117,0,0,0,2,105,305
324,2208,Kedrick Brown,1828550235,144955147191,144955147173,180285,144955146726,90,1455.132040111998,165.5236951499605,374.430725180864,32.57491120409321,48.354203957923026,131.79143215248567,24.902047040412025,28.556646827768322,43.32602566428807,11.18464503118438,61.48165706736237,163.77128310277857,225.25294017014093,100.98195963726494,53.43385998146915,7.641067546559505,44.91758727207934,121.83657839678635,407.95824108561237,770,0,0,0,0,0,10,0,0,0,80,0,0
325,2209,Vladimir Radmanovic,14189478536,1100048508668,1100048508753,1371091,1100048508051,683,13371.990673145243,1900.3141958208848,4591.558336062379,241.45895721772968,872.145451908572,2305.8847620209435,203.27882493472381,531.4981867652087,693.4407781259829,198.5842336573904,599.8937542249895,1849.13926416387,2449.0330183888595,914.115779598488,476.62710309232693,250.84636934515697,716.6146277539773,1375.5900570276356,5204.27203031555,4392,44,1,0,0,0,337,1,0,0,300,0,0
326,2210,Richard Jefferson,22094722841,1691143388427,1691143388141,2110341,1691143387557,1050,29365.384036938744,4612.676263392005,9995.797345086175,450.9197290901278,1005.0351520636992,2646.7080257919324,314.3971286198514,3180.0607932007006,4105.076441603951,577.3717237480937,739.1182235217219,3349.728815244424,4088.847038766146,2173.178209803553,689.8440552610332,267.1512731847675,1579.5795798480337,2277.164525854316,13410.44847204841,6769,155,0,0,0,0,415,64,0,0,133,0,283
327,2211,Troy Murphy,12101554963,940597846182,940597846098,1172212,940597845353,584,14805.10107880904,2415.5282539831733,5433.075937922477,245.5101393315808,592.7178898195543,1522.7522846498891,167.36685945790504,1253.8530814355865,1624.9013926453904,317.62657729881147,1097.6076247315339,3611.374601862456,4708.98222659399,916.4786471150236,377.4003736574769,255.27433930574736,723.3034201152498,1447.1984289295754,6677.627479221487,3031,49,0,21,0,0,302,143,0,0,69,0,0
328,2212,Steven Hunter,8459945947,663572454203,663572454146,826197,663572454810,412,5125.759600448214,641.6167319071611,1118.3925041655627,152.78965978512966,0.0,0.9985621800662421,0.0,271.57666774701767,578.9186577145383,91.22561328886678,424.63182421160747,699.7771489865669,1124.4089731981744,72.45835637492779,36.34199031476498,373.74508611468633,230.90576032397166,575.5547537734716,1554.8101315613399,3029,0,0,97,0,0,0,0,0,0,315,0,0
329,2214,Michael Bradley,2657088991,209379657758,209379657817,260570,209379657964,130,553.8281809969296,43.940610697526516,92.95575932692371,19.84216553437605,0.2230016408813864,1.2858200500078125,0.2230016408813864,7.4054920983645856,15.51337302729257,3.123121973970583,42.96805851152376,110.21642294004376,153.1844814515675,18.26466573705561,12.612323145424426,7.134209625675161,33.951498802753534,71.16877457256214,95.50971513429901,1170,0,0,0,0,0,0,0,0,0,130,0,0
330,2215,Jason Collins,16019776115,1238561204123,1238561204522,1543793,1238561202744,769,12420.853634717585,748.8649332267296,1821.6203027309427,195.14854087380192,6.051366833085719,25.41538465210136,3.4237931869338043,559.4946111548558,895.6703194322002,182.9853034935852,723.656108635507,1509.7361642342014,2233.3922728697084,531.0230778990978,315.477343720136,298.8846729573756,487.7193206825449,1736.6493286408718,2063.2758444414007,5462,0,0,208,0,0,0,1,0,0,560,0,0
331,2216,Zach Randolph,21149494518,1621887044729,1621887044539,2024089,1621887048850,1007,31708.77451381222,7214.8491573349,15316.894373454716,469.48545692052886,166.19218829445487,631.5290341559751,92.13180987212279,3486.920741091664,4550.718170163219,672.9590589108008,3200.27180969672,6757.673220578701,9957.945030275421,2006.2138008768984,794.0816935390784,294.4675822294646,2254.0236186715492,2495.974317229974,18082.811244055916,5946,8,0,0,0,0,53,945,0,0,0,0,1
332,2217,Brendan Haywood,14542311621,1124207702639,1124207702821,1401219,1124207705290,698,14859.887812965817,1860.8172354886058,3501.9549166441834,335.90565051437994,0.0,3.6272340374386967,0.0,1098.5662794499626,1911.4895765356387,288.6827782230654,1768.9924723927545,2439.408580936098,4208.401053328853,388.1595551835403,274.3266846778428,929.2995104461835,745.0413343860332,1700.248269710247,4820.200750427174,2650,0,0,326,0,270,0,0,0,0,102,0,0
333,2220,Brandon Armstrong,1522547145,120795956310,120795956305,150225,120795956325,75,405.3194781458954,61.76018158087295,175.74252897432052,15.008208708455138,12.198556383016513,43.67221954924417,5.953824419901044,0.3779254854405879,0.4316191791342816,0.1889627427202936,5.087588438188469,34.9064015804215,39.99399001860997,9.444297994529773,18.75340588158575,0.5522744225758914,18.88862518484474,40.833937568540556,136.096845030203,675,0,0,0,0,0,0,0,0,0,75,0,0
334,2221,Raul Lopez,2358265364,186831079745,186831079810,232382,186831080392,116,2291.863239021542,302.17977876595666,709.5239134952412,45.066734291697145,37.97225789208544,134.58017977052103,18.692759808117515,146.56791837826663,172.35572675777144,56.12035387158287,35.15690709330393,184.8067303104727,219.9636374037766,439.6675085627211,75.93499682846569,2.9926092050231,248.7065869701973,276.1512567549261,788.8997338022654,931,0,0,0,0,0,0,0,0,113,3,0,0
335,2222,Gerald Wallace,15810039322,1222455081260,1222455081350,1524296,1222455084497,759,21722.797305437085,3342.0758096648287,7146.114174175502,311.96791268158694,399.22271490370485,1272.6660499213697,137.19174777901546,2441.543294855703,3405.8924409777856,403.0513349356906,1068.4063797519393,3558.1227361121373,4626.529115864077,1649.5079798408435,1147.2344332867979,669.4347729950306,1393.5430950676025,1737.7167714008922,9524.917629089065,4852,59,0,8,0,0,116,358,0,10,130,0,78
336,2223,Samuel Dalembert,18595736925,1438277187547,1438277187603,1793352,1438277188147,893,21120.34710748378,2787.9648012509056,5313.530021568997,417.7317518258914,0.999999999999999,12.217067518866155,0.999999999999999,1188.3281226891838,1687.3498788251661,367.0110025757014,2238.15106685943,4568.848243833581,6806.9993106930115,435.3212349605855,430.7652807183943,1548.7342995233093,1235.9591778919382,2583.036262090638,6765.257725190995,3999,0,0,104,0,662,0,0,0,0,127,0,0
337,2224,Jamaal Tinsley,9738753039,755377381726,755377381642,941585,755377383402,469,8284.332384025694,1267.9234351480823,3207.8862301780778,136.61167923481057,302.15138926626014,967.3449553811039,88.15100525831618,532.1308590690955,743.1033360981742,137.810148030213,223.02958402389692,827.6317142643325,1050.6612982882293,2104.030368708256,494.8312826181547,97.3121424124132,919.6788357962461,860.4617998642042,3370.12911863152,4125,0,0,0,0,0,0,0,0,175,215,79,0
338,2225,Tony Parker,23360067547,1786169545764,1786169545345,2229194,1786169550123,1109,32328.14605161373,7089.744295988086,14333.18907997399,524.4440005693574,406.3898294203354,1251.950853481388,203.99374104498196,3089.0720539288595,4107.519008251629,667.8994818018845,387.868250185864,2659.633148707962,3047.5013988938263,6327.513175952978,905.1315086500668,87.25159431002429,2547.5502187930206,1765.679376282404,17674.950475325368,10511,0,0,0,0,0,3,0,0,281,2,823,0
339,2226,Will Solomon,1497640923,115964118385,115964118368,144576,115964118735,72,704.6114939800117,107.7616453125788,251.77079127844115,20.94118044507684,22.37664010174245,84.20048478014867,6.779627131478141,24.629610830794423,34.10753290034554,11.72810419279009,14.821701005540941,43.976399926258985,58.79810093179993,176.71017801405512,27.658846620416647,6.723986514890106,80.75631530530755,81.95540570572696,262.5295415576945,648,0,0,0,0,0,0,0,0,0,72,0,0
340,2228,Alton Ford,527807653,41875931458,41875931498,52078,41875931370,26,51.48766711626207,6.8781555489275235,11.277495530448821,3.009506881792359,0.0,0.0,0.0,2.3339440193300063,4.667888038660013,0.8988766481719767,2.4006106859966727,13.312366831729465,15.712977517726138,4.718839679225666,0.0,3.8544197162150446,6.37754486293085,11.452380224134162,16.090255117185055,234,0,0,0,0,0,0,0,0,0,26,0,0
341,2229,Mike James,12135858099,945429684595,945429684545,1177955,945429683969,587,13265.562526590269,2010.2382011579125,4751.469802768759,196.89442785508226,659.5208714684874,1697.1578547835652,167.87350537846294,841.2327203111338,1032.0957453850367,234.0078685230693,194.18963133745945,1072.2605188106518,1266.450150148111,1930.2934206549635,428.7809872277547,32.869654053711855,816.6455440738715,1049.5450915221788,5521.229994095446,4481,51,0,0,0,0,66,0,0,158,233,79,0
342,2230,Maurice Evans,12835171798,992137454764,992137454516,1236548,992137454354,616,10928.001112490047,1427.2031171487704,3225.2881030264925,227.84327600529383,417.510952783039,1156.1173881474158,153.93100899269987,469.75868060731284,599.0526478776259,170.50954723981016,574.6495823931459,833.9893488316643,1408.6389312248102,430.4975093974871,289.6434637417493,93.26153200432512,277.74073530897573,953.2741883574108,3741.6758676878926,4488,0,0,0,0,0,264,0,0,0,352,0,0
343,2239,Trenton Hassell,11473442729,897111302067,897111302097,1117331,897111301512,557,12360.152807638235,1171.9778045763483,2531.5479866759965,205.72694459482858,23.54498667988862,98.94431913077516,17.733367653665276,412.95156418054216,537.0901837609312,149.157608543299,452.9609780110481,920.6375252428066,1373.5985032538547,837.9316931812893,193.68773903494935,186.19713300991333,408.94433059402684,1081.389223311708,2780.452160013127,4125,0,0,0,0,0,222,0,0,0,335,0,0
344,2240,Gilbert Arenas,8973164006,700616549082,700616549179,872729,700616551725,435,14412.86639009039,3139.166891930899,7518.486013293558,173.70664815480194,955.1235540863419,2677.077405203685,143.78900279121197,2377.5346472589686,2982.4258656925176,310.06836734436024,331.45322273413854,1407.728709654007,1739.1819323881455,2353.6270563529356,714.9057397163737,113.6256641038183,1457.7472507862024,1334.027846982089,9610.991985207109,4527,0,0,0,0,0,0,0,0,58,5,74,298
345,2241,Omar Cook,650329406,51539608123,51539608140,64103,51539608252,32,255.8397647564399,16.41017681352415,46.11696615697031,10.05700471527722,0.0,1.0287070624225803,0.0,0.337295082199142,0.6745901643982843,0.1686475410995709,4.944053174635212,4.872290590550522,9.816343765185735,49.287810252580414,17.34881800608704,0.03125,16.394651339420374,27.715240455379153,33.15764870924745,288,0,0,0,0,0,0,0,0,0,32,0,0
346,2242,Terence Morris,881516508,69256348322,69256348382,86215,69256348379,43,277.2393606056437,20.834215009190995,66.25740013558011,7.474391528317299,0.0,2.1391344928409053,0.0,1.960427436146397,1.960427436146397,1.464848531759615,6.286352764670948,45.74359019729323,52.02994296196418,3.6028975904268514,8.26966654031398,4.991796316135877,11.99095621777313,26.88225190286278,43.62885745452839,387,0,0,0,0,0,0,0,0,0,43,0,0
347,2243,Brian Scalabrine,11853712845,922881104059,922881103803,1149934,922881100958,573,5504.189088003217,529.5624006737006,1372.4574447220295,136.80915570550397,166.71489332783366,501.2277726817095,78.10004883685413,224.9328730191106,286.62433413876136,79.06349499533475,242.70815158505226,675.919132718792,918.6272843038441,392.9569549492986,139.78181520521522,106.9082998444373,288.629468746451,741.786664302193,1450.7725676943455,5157,0,0,0,0,0,0,0,0,0,573,0,0
348,2244,Jeff Trepagnier,304507908,24159191210,24159191218,30045,24159191145,15,84.34374981499981,8.96515429015429,38.840551115551115,1.6514540237540234,1.4499139749139747,3.410181485181485,0.8324661449661446,3.0189726939726937,7.3069930069930065,1.5094863469863466,5.8792402042402045,11.050135975135975,16.92937617937618,3.84516317016317,2.5606393606393603,0.0,2.8336191586191584,5.58546731046731,22.399195249195248,135,0,0,0,0,0,0,0,0,0,15,0,0
349,2245,Damone Brown,448320139,35433480683,35433480632,44083,35433480743,22,162.88922964097307,19.387055015847587,67.91394143781915,3.2029467476881557,2.9330831706992693,7.876257329701602,1.799334453949043,4.808506255526379,11.36849009693437,2.404253127763189,11.944667982516279,18.472915298495796,30.417583281012075,13.570208901865248,6.622439750651824,4.467787149211298,15.240491294051665,19.624641556414,46.51569945792082,198,0,0,0,0,0,0,0,0,0,22,0,0
350,2246,Mehmet Okur,11772132560,913217432882,913217432891,1137518,913217436080,567,16666.127630549625,2843.3354622138277,6190.962154388123,254.2365868157195,522.990478444929,1397.684082566841,161.77533471841437,1867.2197841561263,2350.781850523035,392.8799703966994,1208.0530641640496,2997.3883292757396,4205.441393439789,1010.4892105193429,309.23244041330923,448.656430666657,934.8087472774703,1645.4271297587757,8076.881187028711,1757,223,0,34,0,7,157,146,0,0,0,0,0
351,2248,Earl Watson,17543605129,1359357165246,1359357165391,1694631,1359357168687,844,17732.387215279385,1938.842951680238,4798.155201500126,284.92683636417223,470.87769603691066,1474.9133112310742,164.35630079088918,826.6543962391538,1180.5279146646387,274.8858220528839,401.94136398909734,1414.4989107620684,1816.4402747511658,3692.02660339522,771.4692359374466,164.7210410862874,1484.1765396307933,1590.4224834586043,5175.217995636541,6964,0,0,0,0,0,12,0,0,584,248,0,0
352,2249,Jamison Brewer,1139525638,90194314109,90194314100,112195,90194314170,56,350.9078775962108,32.485670453435525,83.35624612913946,6.241839818124978,11.121516875834052,32.67053491244181,4.292178963508179,2.1714728395177576,11.708497467525193,1.0296044115319751,5.993344689334526,20.558250290807443,26.551594980141974,36.19610264715394,14.48859891336921,0.1526721797191114,24.00352155605395,20.91679680066851,78.26433062222286,504,0,0,0,0,0,0,0,0,0,56,0,0
353,2250,Bobby Simmons,9033360667,705448384432,705448384511,878731,705448383813,438,10605.6289232291,1509.4585498965787,3449.673094859793,169.6791796038136,355.64324138455436,881.8596444021853,115.55843097114004,727.92605193509,881.1358044511526,202.62216243495962,561.5968478869084,1203.4962390284036,1765.093086915312,711.976770148415,390.1701857805969,87.76308585923677,536.3675869298758,1134.6217147353493,4102.486393112801,2195,86,0,3,0,0,238,0,0,0,111,0,0
354,2253,Sean Lampley,284203091,22548578468,22548578453,28042,22548578416,14,72.80664562289563,16.885042735042735,21.840895215895216,3.0450439227439228,0.0,0.0,0.0,10.111829836829836,17.682364857364856,2.0223659673659666,3.7852675102675097,17.717249417249416,21.50251692751693,2.174156399156399,0.0,3.2515623265623264,2.3566960816960814,2.3999139749139746,43.8819153069153,121,0,0,0,0,1,0,0,0,0,13,0,0
355,2254,Loren Woods,4328419446,341449903836,341449903704,424883,341449904298,212,1769.2902248395385,164.20055597983617,368.23223733393957,46.63109226055903,0.0,1.1502559470039115,0.0,92.18140390040006,157.94089522657603,32.64695618893225,218.50939469424046,300.3212158191146,518.830610513355,33.978422225926444,33.69552022994938,79.26319326627133,92.22809360569231,199.13843664926964,420.5825158600724,1908,0,0,0,0,0,0,0,0,0,212,0,0
356,2257,Ruben Boumtje-Boumtje,629308288,49928995408,49928995353,62093,49928995449,31,27.485577896057503,0.4795055382928378,2.067902244447439,0.1596753442515144,0.0,0.0,0.0,6.054490390873039,6.054490390873039,3.027245195436519,0.0,1.3093880525793766,1.3093880525793766,0.3364319452192448,0.0,0.4795055382928378,0.0,0.6293856295689246,7.013501467458716,279,0,0,0,0,0,0,0,0,0,31,0,0
357,2260,Jarron Collins,11866142738,919659883300,919659883290,1145658,919659885867,571,7239.105528203577,532.6958050753612,1172.67562754864,163.25923815193394,0.0,3.1259270602198446,0.0,619.6633098863047,897.0241984925888,182.89800869891315,508.3228781370848,807.5010881451568,1315.8239662822416,377.44708369382977,116.21576690250822,80.40598542054917,285.60642900909926,1090.1575496539192,1685.0549200370272,3647,0,0,200,0,0,23,0,0,0,348,0,0
358,2294,Charlie Bell,8735653235,678067967839,678067967739,845154,678067967039,421,9790.040034852951,1264.256023543819,3047.3884268665975,144.14444236379566,458.96317736741344,1263.72526943758,120.86896918078874,399.35783494646734,523.6321348286856,143.6931348975035,185.08546956660956,671.344350237883,856.4298198044925,897.2936177576087,328.8320467415394,33.076813604274996,365.47609162604317,803.0944157495883,3386.8330594015188,2289,52,0,0,0,0,258,0,0,0,111,0,0
359,2306,Carlos Arroyo,11327334118,877783950412,877783950559,1093470,877783951399,545,10109.549308548148,1502.610854212428,3389.962684950024,204.3589708505453,137.2178659385164,429.8801871588497,70.13509704191455,832.391144022466,1031.2609120730892,249.5876621218781,192.35801247209207,758.9699943231371,951.3280067952293,1828.5875014623423,306.6842743229405,26.34494200198923,689.1436504566152,891.0327102607844,3974.8307183858383,4141,0,0,0,0,0,146,0,0,189,201,9,0
360,2321,Paul Shirley,1019146022,80530637645,80530637568,100191,80530637665,50,211.68734960522306,25.243148330340965,61.549593393451815,7.135690758716785,0.0,3.499205338329424,0.0,2.697437142620735,9.61193676642804,2.239392669046508,21.622057619268865,17.94229571450696,39.56435333377583,9.394753480731056,1.781348195472281,1.781348195472281,21.199538428983967,25.980062300960682,53.183733803302665,450,0,0,0,0,0,0,0,0,0,50,0,0
361,2357,Tierre Brown,1713150798,135291470927,135291470924,168331,135291470713,84,944.2899220204845,105.30068668377234,294.0380961350135,22.954560471182614,16.633434854005376,46.77519701210396,11.041411010607403,54.13651964420132,72.46908403863033,21.21301662577605,16.351737833446673,66.74785383561957,83.09959166906624,141.90086759899717,18.867327015614134,0.5152049854820943,91.19997169994187,54.869191616309806,281.37132786575137,756,0,0,0,0,0,0,0,0,0,84,0,0
362,2365,Chris Andersen,13851210004,1066225639139,1066225639312,1330108,1066225636805,662,10321.873870380025,1178.7414718963037,2145.2751612566763,313.02709402831,12.61347079387811,49.53870875645071,12.316338637225828,950.6427123747578,1450.6849412337997,270.50602293900624,1029.1460831558811,2088.4829553842414,3117.6290385401226,291.94933812726265,273.38927657945317,957.6212598398462,448.5567494000422,1215.8774318362368,3320.739126961243,3178,0,0,215,0,243,15,0,0,0,189,0,0
